,categories,seedwords,words,rseeds
169,beauty,"['perfect', 'breathtakingly', 'astonishing', 'view', 'elegance']","['extraordinary', 'exquisite', 'true_beauty', 'elegant', 'grandeur', 'dazzling', 'incredible', 'perfectly', 'rarity', 'beauty', 'admiring', 'comparison', 'stunning', 'mesmerizing', 'magnificent', 'striking', 'admired', 'breath_taking', 'view', 'beautiful', 'admire', 'spectacular', 'intricate', 'unique', 'brilliantly', 'majestic', 'outstanding', 'setting', 'enchanting', 'structure', 'captivating', 'pure_beauty', 'contrast', 'remarkable', 'marvel', 'brilliant', 'beyond', 'veiw', 'astonishing', 'regal', 'landscape', 'radiant', 'marvelled', 'immaculate', 'astounding', 'marveled', 'magical', 'elegance', 'physique', 'brilliance', 'beautifully', 'glorious', 'perfection', 'exterior', 'simplicity', 'marvelous', 'flawless', 'amazed', 'amazing', 'magnificence', 'appearance', 'perfect', 'amazingly', 'breathtaking', 'animated', 'breathtakingly', 'picturesque', 'personality', 'epitome']","[5, 29, 60, 19, 62]"
170,timidity,"['uncomfortable', 'jumpy', 'timid', 'fragile', 'panicky']","['hostile', 'timid', 'strained', 'fearful', 'dejected', 'fragile', 'sympathetic', 'skittish', 'wary', 'unsettling', 'uncomfortable', 'fidgety', 'timidity', 'shy', 'panicky', 'reserved', 'apprehensive', 'conflicted', 'vulnerable', 'strange', 'frightening', 'shaken', 'jumpy', 'nervous', 'edgy', 'detached', 'irritated', 'demanding', 'intimidated', 'disturbed', 'frightened', 'aggressive', 'anxious', 'embarassed', 'defensive', 'unsettled', 'cautious', 'concerned', 'embarrassed', 'affectionate', 'troubled', 'confident', 'unnerving', 'bashful', 'distressed', 'indifferent', 'uneasy', 'insecure', 'irritable', 'flustered', 'tensed', 'sullen', 'regretful', 'agitated', 'unnerved']","[16, 18, 52, 51, 40]"
171,philosophy,"['logic', 'literature', 'reasoning', 'learning', 'philosophy']","['literature', 'knowledge', 'philosophy', 'basis', 'anatomy', 'potential', 'profession', 'evolution', 'scientific', 'culture', 'logic', 'everyday_life', 'moreover', 'teaching', 'concepts', 'psychology', 'etiquette', 'gita', 'subjects', 'technology', 'mechanics', 'morality', 'namasmaran', 'analysis', 'aspects', 'importance', 'teachings', 'limitations', 'religion', 'reasoning', 'development', 'theories', 'politics', 'concept', 'daily_life', 'history', 'origins', 'methods', 'statistics', 'genetics', 'english_language', 'values', 'tactics', 'beliefs', 'intelligence', 'method', 'intellect', 'mathematics', 'discipline', 'creativity', 'human_mind', 'learning', 'capabilities']","[26, 49, 4, 15, 0]"
172,negotiate,"['bargain', 'negotiator', 'profit', 'swindle', 'consolation']","['consolation', 'capacity', 'redemption', 'reward', 'independence', 'virtue', 'consequence', 'negotiate', 'sufficient', 'livelihood', 'compromise', 'income', 'negotiations', 'affairs', 'goodwill', 'good_fortune', 'wealth', 'convenience', 'yagya', 'discretion', 'whim', 'obligations', 'funds', 'human_life', 'trade', 'merit', 'donation', 'claim', 'basis', 'free_will', 'deeds', 'purposes', 'fortunes', 'justice', 'limitations', 'profits', 'ownership', 'debtor', 'necessity', 'disposal', 'rewards', 'partnership', 'privileges', 'leadership', 'ambition', 'imprisonment', 'association', 'integrity', 'profit', 'campaign', 'payment', 'creditor', 'death_sentence', 'value', 'inheritance', 'commission', 'measures', 'services', 'resources', 'debt', 'sacrifices', 'scheme', 'employ', 'compensation', 'buyer', 'claims', 'benefit', 'bargain', 'sacrifice', 'obligation', 'employment', 'liability', 'investment', 'higher_power', 'acquire', 'slavery', 'negotiator', 'justification', 'morale', 'swindle', 'usefulness', 'fortune', 'discipline', 'greater_good']","[66, 21, 26, 16, 35]"
173,negative_emotion,"['fault', 'react', 'threatened', 'fucking', 'hated']","['understood', 'stupid', 'hates', 'last_straw', 'betrayed', 'trust', 'trusted', 'angry', 'cause', 'hate', 'own_mother', 'hated', 'meant', 'why', 'knowing', 'though', 'anymore', 'threaten', 'hating', 'intentionally', 'either', 'insulting', 'thought', 'scared', 'fault', 'understand', 'furious', 'bastard', 'threatened', 'hurting', 'worst_part', 'especially', 'loved', 'obviously', 'seriously', 'because', 'knew', 'afraid', 'blamed', 'react', 'cared', 'honestly', 'insulted', 'anything', 'own_brother', 'telling', 'regret', 'hurt', 'kill', 'wanted', 'guts', 'mad', 'own_parents', 'upset', 'care', 'negative_emotion', 'fucking', 'mean', 'horrible', 'believe', 'bad', 'probably', 'rejected', 'anyone', 'deserved', 'swear', 'blame']","[53, 89, 40, 31, 8]"
174,cleaning,"['splash', 'rinse', 'water', 'tub', 'sweat']","['steaming_hot_water', 'rag', 'sand', 'shower_head', 'paper_towels', 'few_drops', 'suds', 'splash', 'salty_water', 'rinsing', 'pool_water', 'soaking', 'ice_cold_water', 'body_wash', 'icy_cold_water', 'wash', 'red_liquid', 'splashing', 'soapy_water', 'steam', 'scrub', 'basin', 'scrubbed', 'squirting', 'clear_water', 'scrubbing', 'cool_water', 'drying', 'pail', 'lukewarm_water', 'seawater', 'squirt', 'wash_cloth', 'freezing_cold_water', 'liquid', 'wet', 'right_temperature', 'shower_floor', 'red_water', 'clean_water', 'bathtub', 'ice_water', 'sweat', 'towel', 'water_droplets', 'cooling', 'puddle', 'soap', 'soapy', 'sponge', 'hose', 'bucket', 'more_water', 'steamy_water', 'tub', 'dirty_water', 'icy_water', 'bath_tub', 'faucet', 'boiling_water', 'drops', 'showerhead', 'foam', 'dry', 'lather', 'buckets', 'sink', 'bathroom_sink', 'spray', 'bubbles', 'rinse', 'warm_water', 'stickiness', 'hot_water', 'salt_water', 'washing', 'cleaning', 'soak', 'rain_water', 'drips', 'droplets', 'bath_water', 'cold_water', 'gunk', 'sticky_substance', 'lake_water', 'washcloth', 'muddy_water', 'freezing_water', 'tap_water', 'steaming_water', 'dunked', 'drenching', 'fresh_water', 'sea_water', 'condensation', 'lathering', 'sloshing', 'water', 'splashed', 'ocean_water', 'soaked', 'nozzle', 'ice_cubes', 'wetting']","[67, 104, 54, 51, 56]"
175,messaging,"['reply', 'messenger', 'video', 'contact', 'message']","['call', 'same_message', 'new_message', 'signal', 'account', 'respond', 'video_chat', 'last_message', 'new_email', 'screen', 'request', 'messages', 'link', 'contact_list', 'video', 'quick_reply', 'direct_message', 'text_message', 'text', 'new_text', 'skype_call', 'tweets', 'memo', 'first_text', 'reply', 'messaging', 'messenger', 'typed', 'skype', 'inbox', 'texts', 'video_call', 'voicemail', 'letter', 'broadcast', 'next_message', 'voice_mail', 'contact', 'tweet', 'email', 'phone_call', 'footage', 'number', 'emails', 'last_text', 'message', 'contact_information', 'friend_request', 'phone', 'quick_message', 'group_message', 'replies', 'app', 'second_message', 'notification', 'new_contact']","[14, 12, 10, 55, 32]"
176,competing,"['medal', 'medal', 'scoring', 'dedication', 'trophy']","['opposing_team', 'title', 'first_team', 'reward', 'ranks', 'contests', 'bets', 'sponsors', 'wins', 'most_points', 'challenge', 'excellence', 'poll', 'prizes', 'most_votes', 'house_cup', 'competing', 'participants', 'election', 'championship', 'goals', 'victor', 'candidate', 'prom_queen', 'credit', 'next_round', 'choosing', '50', 'goal', 'competitor', 'token', 'last_round', 'score', 'final_round', 'competition', 'awards', 'ownership', 'winners', 'sponsor', 'winning_team', 'rewards', 'immunity', 'win', '000', 'tournament', 'highest', 'leadership', 'award', 'awarded', 'charity', 'hard_work', 'rankings', 'campaign', 'winnings', 'medal', 'raffle', 'achievements', 'nominations', 'contestant', 'more_points', 'earnings', 'grand_prize', 'trophy', 'first_round', 'medals', 'contest', 'scores', 'gold_medal', 'prize', '1st_place', '20', 'winning', 'championships', 'victory', 'winner', 'extra_points', 'tribute', 'bonus', 'highest_score', 'candidates', 'certificate', 'second_place', 'dedication', 'competitors', 'success', 'scoring']","[88, 88, 7, 43, 44]"
177,law,"['accordance', 'arrest', 'abide', 'probation', 'democracy']","['execute', 'appoint', 'penalty', 'oversee', 'probation', 'oppose', 'warrant', 'negotiate', 'death_penalty', 'laws', 'undermine', 'government', 'the_information_alliance', 'regulation', 'testify', 'order', 'revoked', 'law_enforcement', 'treason', 'superiors', 'testimony', 'theft', 'overthrow', 'discretion', 'convict', 'adhere', 'senate', 'obligations', 'implemented', 'cabal', 'authorized', 'policy', 'terrorists', 'elect', 'abide', 'ruling', 'enforced', 'debtor', 'empire', 'imposed', 'terminate', 'enforce', 'disposal', 'resign', 'law', 'issue', 'accordance', 'partnership', 'breach', 'permit', 'execution', 'association', 'corporation', 'creditor', 'terminated', 'prosecuted', 'counsel', 'govern', 'imprison', 'regulations', 'administration', 'death_sentence', 'assassination', 'council', 'penalties', 'commission', 'arrest', 'fraud', 'higher_ups', 'associates', 'governed', 'eliminate', 'constitute', 'employ', 'investigations', 'claims', 'employed', 'facilitate', 'democracy', 'consult', 'liability', 'restrictions', 'obtain', 'darkhunters', 'contractor', 'exterminate', 'treaty', 'executed', 'violate', 'establish', 'dealings', 'expressly', 'assassinate', 'undertake', 'banishment', 'legitimacy_kingdom', 'conduct', 'decree', 'jurisdiction', 'liable']","[73, 8, 5, 55, 84]"
178,friends,"['classmate', 'friends', 'flirted', 'girls', 'mate']","['other_girls', 'same_group', 'new_girls', 'popular_girls', 'flirting', 'best_friends', 'boyfriend', 'guy_friends', 'other_guys', 'little_gang', 'own_friends', 'other_friends', 'popular_kids', 'freinds', 'girl', 'sister', 'closest_friends', 'new_girl', 'groupies', 'popular_crowd', 'boyfriends', 'bestfriend', 'girls', 'best_friend', 'girl_friends', 'close_friends', 'girlfriend', 'other_girl', 'new_guy', 'classmate', 'boys', 'friend', 'buddies', 'populars', 'popular_group', 'flirted', 'clique', 'mates', 'little_group', 'friends', 'girlfriends', 'mate']","[39, 0, 1, 27, 15]"
179,payment,"['overdue', 'splurge', 'pricey', 'investor', 'rental']","['many_customers', 'overdue', 'rental', 'venues', 'bankrupt', 'monthly', 'budget', 'cheaper', 'wage', 'expensive', 'one_hundred_dollars', 'good_pay', 'costed', 'small_job', 'sale', 'pricey', 'investments', 'big_money', 'allowance', 'payment', 'other_job', 'extra_cash', 'fees', 'price_range', 'student_loans', 'college_fund', 'renting', 'paycheck', 'good_price', 'relocating', 'side_job', 'cheap', 'splurge', 'wages', 'membership', 'mortgage', 'pay_check', 'renovating', 'a_thousand_dollars', 'only_money', 'homeless_shelter', 'investor', 'accommodation', 'tuition', 'wire', 'pocket_money', 'trading', 'repairs', 'utilities', 'proper_job', 'buying', 'costs', 'deposit', 'shipments', 'paychecks', 'real_estate', 'insurance', 'upgrade', 'discount', 'evicted', 'renovate', 'old_job', 'train_ticket', 'second_job', 'affordable', 'discounts', 'minimum_wage', 'expenses', 'enough_cash', 'only_job', 'costing', 'cheapest', 'nice_apartment', 'part_time_job', 'renovations']","[94, 7, 61, 18, 8]"
180,achievement,"['celebration', 'great', 'approval', 'pride', 'performance']","['speech', 'reward', 'independence', 'delighted', 'challenge', 'good_fortune', 'proposal', 'entertainment', 'praises', 'honor', 'admission', 'reunion', 'expense', 'demonstration', 'giving', 'festival', 'glory', 'part', 'generosity', 'main_event', 'appreciation', 'approval', 'respect', 'festivities', 'celebration', 'engagement', 'competition', 'auction', 'achievement', 'ceremony', 'return', 'praise', 'rewards', 'show', 'excellent', 'talent', 'tournament', 'performance', 'understanding', 'perform', 'leadership', 'award', 'charity', 'hard_work', 'happiness', 'potential', 'accomplishments', 'bravery', 'courtesy', 'pride', 'enthusiasm', 'audiences', 'congratulate', 'campaign', 'expectation', 'celebrations', 'great_pleasure', 'achievements', 'host', 'committee', 'escort', 'gathering', 'applaud', 'hosts', 'accomplishment', 'benefit', 'sacrifice', 'great', 'speeches', 'acceptance', 'pleased', 'gratitude', 'company', 'banquet', 'congratulations', 'judges', 'enjoyment', 'prize', 'cheer', 'victory', 'great_show', 'satisfactory', 'event', 'honour', 'competitors', 'success', 'proud', 'audience']","[43, 45, 42, 11, 92]"
181,alcohol,"['underage', 'liquor', 'intoxicated', 'sober', 'keg']","['booze', 'marijuana', 'alcohol', 'underage', 'vodka', 'beer', 'jack_daniels', 'whole_bottle', 'pints', 'designated_driver', 'drink', 'alchohol', 'rum', 'partying', 'first_drink', 'alcoholic', 'thirsty', 'gambling', 'drug', 'smoke', 'more_beer', 'big_drinker', 'keg', 'drinker', 'hard_liquor', 'third_drink', 'more_alcohol', 'drugs', 'tipsy', 'smoking', 'sober', 'drinking', 'intoxicated', 'alchol', 'few_beers', 'drugged', 'affects', 'liquor', 'weed', 'alcoholic_beverages', 'too_much_alcohol', 'lightweight', 'scotch', 'tequila', 'drunk', 'whisky', 'piss', 'wasted', 'drank', 'drinks', 'shitfaced', 'wine', 'few_drinks', 'stoned', 'hangovers', 'smoked', 'drunken', 'whiskey', 'hungover', 'beers', 'caffeine']","[37, 17, 30, 19, 22]"
182,liquid,"['vodka', 'broth', 'milk', 'steam', 'cider']","['vodka', 'drink', 'rum', 'concoction', 'plastic_cup', 'pot', 'paper_cup', 'beaker', 'thermos', 'maple_syrup', 'cranberry_juice', 'steam', 'cold_coffee', 'lemon', 'clear_liquid', 'soda', 'green_tea', 'chocolate_milk', 'warm_milk', 'last_cup', 'liquid', 'milk', 'lemon_juice', 'gallon', 'red_wine', 'large_glass', 'lemonade', 'small_cup', 'ice_water', 'coffee', 'apple_juice', 'jug', 'chocolate_syrup', 'blender', 'orange_juice', 'cup', 'grape_juice', 'fruit_punch', 'scotch', 'more_water', 'wine', 'coke', 'whiskey', 'boiling_water', 'tall_glass', 'soup', 'iced_tea', 'second_cup', 'jack_daniels', 'whole_bottle', 'beverage', 'syrup', 'dark_liquid', 'salt', 'hot_cocoa', 'juice', 'liquor', 'creamer', 'whisky', 'small_glass', 'vinegar', 'cider', 'hot_coffee', 'black_coffee', 'beer', 'bourbon', 'gin', 'tap_water', 'cocoa', 'batter', 'brown_liquid', 'espresso', 'tequila', 'pink_liquid', 'water', 'broth', 'pint', 'ice_cubes', 'hot_chocolate', 'hot_tea']","[59, 51, 6, 16, 58]"
183,feminine,"['redhead', 'ballerina', 'voluptuous', 'girl', 'accentuate']","['blond_hair', 'young_girl', 'skinny_girl', 'short_brown_hair', 'white_blonde_hair', 'slim_figure', 'young_woman', 'blond_girl', 'blonde', 'voluptuous', 'long_dark_hair', 'spiky_hair', 'bright_red_hair', 'second_girl', 'red_hair', 'ballerina', 'brown_haired_girl', 'long_red_hair', 'long_purple_hair', 'bright_pink_hair', 'perfect_figure', 'handsome_man', 'handsome_young_man', 'long_blond_hair', 'pretty_woman', 'pretty_blonde_girl', 'tall_woman', 'woman', 'guy', 'fiery_red_hair', 'short_blonde', 'bleached_blonde_hair', 'bright_orange_hair', 'beautiful_woman', 'barbie', 'dark_haired_girl', 'cheerleader', 'long_blonde_hair', 'long_black_hair', 'handsome_guy', 'blue_hair', 'beautiful_blonde', 'tiny_girl', 'bimbo', 'redhead', 'green_hair', 'petite_girl', 'accentuate', 'bleach_blonde_hair', 'feminine', 'blonde_girl', 'blonds', 'teenage_boy', 'strawberry_blonde', 'barbie_doll', 'short_blonde_hair', 'dark_skin', 'tall_brunette', 'super_model', 'purple_hair', 'other_girl', 'ginger_hair', 'pink_hair', 'ginger', 'orange_hair', 'curly_blond_hair', 'supermodel', 'flaming_red_hair', 'dirty_blonde_hair', 'handsome_boy', 'curly_blonde_hair', 'gorgeous_girl', 'red_head', 'girl', 'tall_blonde', 'blonde_hair', 'short_black_hair', 'boy', 'pretty_girl', 'short_girl', 'pixie', 'small_girl', 'brunette', 'short_red_hair', 'tall_girl', 'blond', 'very_pretty_girl']","[9, 73, 35, 26, 53]"
184,weapon,"['gunfire', 'sheath', 'handgun', 'razor', 'gunshot']","['spear', 'slashed', 'chain', 'claw', 'belt', 'short_sword', 'silver_knife', 'stump', 'knife', 'knifes', 'assailant', 'silver_dagger', 'silencer', 'razor_blade', 'broadsword', 'hunting_knife', 'diamond_sword', 'sword', 'revolver', 'sharp_edge', 'spike', 'gunfire', 'lightsaber', 'machete', 'ax', 'axe', 'scythe', 'trigger', 'dagger', 'calf', 'barrel', 'sharp_blade', 'rod', 'whip', 'wooden_sword', 'gunshot', 'rifle', 'small_blade', 'slashing', 'sharp_knife', 'blades', 'cord', 'small_dagger', 'arrow', 'needle', 'hidden_blade', 'baton', 'screwdriver', 'crossbow', 'holster', 'arrows', 'glass_shard', 'walker', 'blade', 'wire', 'kitchen_knife', 'gauntlet', 'throwing_knife', 'sheath', 'silver_blade', 'chainsaw', 'hilt', 'long_blade', 'silver_sword', 'slicing', 'stinger', 'hand_gun', 'sharp_end', 'sharp_object', 'own_sword', 'syringe', 'sharp_point', 'metal', 'pistol', 'hammer', 'rope', 'tentacle', 'slash', 'gun', 'weapon', 'javelin', 'cylinder', 'tentacles', 'pocket_knife', 'skeleton', 'cutlass', 'mace', 'wooden_handle', 'scalpel', 'large_knife', 'bolts', 'taser', 'quick_movement', 'scabbard', 'knives', 'bullet', 'long_knife', 'machine_gun', 'small_knife', 'blaster', 'rake', 'wrench', 'metal_rod', 'assault_rifle', 'shield', 'slingshot', 'butcher_knife', 'katana', 'switchblade', 'cannon', 'bullets', 'kunai', 'razor', 'bloody_knife', 'handgun', 'seraph_blade', 'hatchet', 'dart', 'long_sword', 'black_sword', 'shard', 'crowbar']","[29, 97, 21, 66, 57]"
185,children,"['teenaged', 'granddaughter', 'grandson', 'infant', 'granddaddy']","['motherinlaw', 'heir', 'duchess', 'biological_mother', 'young_son', 'widow', 'oldest_son', 'halfsister', 'grandmother', 'only_son', 'rollo', 'beloved_wife', 'youngest_child', 'new_husband', 'wife', 'niece', 'grandchildren', 'infant', 'adoptive_mother', 'daughterinlaw', 'son', 'youngest_son', 'widower', 'guardianship', 'daughters', 'real_mother', 'countess', 'grandfather', 'sons', 'second_son', 'birth_mother', 'granddaddy', 'advisor', 'deceased', 'first_son', 'firstborn', 'mother', 'brotherinlaw', 'birthed', 'betrothed', 'new_wife', 'earl', 'heiress', 'guardian', 'grandchild', 'margaret', 'great_grandmother', 'eloped', 'stepmother', 'first_wife', 'youngest_daughter', 'duke', 'fathered', 'wedded', 'geoffrey', 'kind_man', 'elder_sister', 'teenaged', 'eldest_daughter', 'godmother', 'father', 'mistress', 'first_child', 'merchant', 'nephew', 'younger_sibling', 'grandson', 'children', 'child', 'sisterinlaw', 'granddaughter', 'husband', 'halfbrother', 'newborn', 'eldest_son', 'companion', 'elder_brother', 'beloved', 'ancestor', 'second_child', 'unborn_child', 'daughter', 'only_daughter', 'loving_mother', 'successor', 'godfather']","[7, 84, 86, 1, 14]"
186,monster,"['devil', 'legendary', 'savage', 'myth', 'alien']","['alchemist', 'devil', 'legend', 'likeness', 'mortals', 'villain', 'reincarnation', 'grim_reaper', 'monster', 'tyrant', 'mortal', 'alien', 'slayer', 'mythical', 'supernatural_world', 'enslaved', 'magician', 'spawn', 'human', 'seer', 'unholy', 'demon', 'abomination', 'devils', 'myth', 'reaper', 'beings', 'evil', 'monstrous', 'fae', 'mutated', 'demonic', 'representation', 'creatures', 'mythical_creature', 'sidhe', 'supernatural', 'shinigami', 'faerie', 'corrupted', 'destroyer', 'possessing', 'ancient', 'witch', 'legendary', 'savage', 'sorcerer', 'wickedness', 'nephilim', 'possessed', 'incubus', 'sorceress', 'breed', 'mage', 'mutant', 'offspring', 'fallen_angel', 'corrupt', 'dark_angel', 'immortal', 'incarnation', 'fey']","[37, 12, 20, 7, 2]"
